기준일ID,시간대구분,자치구코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20221119,2,11620,499542.3909,11545.5466,5620.8953,10210.0405,22012.3938,36689.6609,28861.0572,24271.7526,18981.1664,19529.323,15954.3712,15444.2269,11623.0941,8610.4358,18944.5346,11007.2915,5272.4388,10001.591,27589.859,34867.5666,24017.0393,20052.3248,15765.7386,16726.0744,14911.8486,16106.0224,14051.6487,11678.5668,29195.8888
20221119,2,11650,460465.1599,20674.2406,11227.8386,13920.7875,12392.5459,14733.3206,15342.2467,19442.1769,20612.7975,24529.3195,18691.941,15287.1359,10952.8776,8363.0685,16801.8656,20005.3531,10842.1021,13452.6142,14224.3473,15452.1493,16450.3667,21463.5869,21436.348,23019.0871,16652.4531,15396.631,12370.2508,10549.9821,26177.7209
20221119,2,11680,654649.1501,26227.2993,17016.894,22763.2011,17332.0823,22378.8402,23897.0015,29957.7298,30448.2382,34278.8333,26553.3696,20904.1298,14242.7404,11082.6981,22460.8074,23797.3429,14887.6823,20382.7186,21719.2219,25550.0668,25382.0057,31536.8766,30602.032,33198.6317,22539.183,20552.1017,16235.5012,14158.7592,34563.1652
20221119,2,11710,718271.4711,31212.5019,15654.203,19695.767,17131.4599,23564.6667,26525.1213,32890.8033,30771.7504,31590.4483,25197.5845,24724.0996,19359.1592,14489.301,27211.0787,28842.6694,14805.7347,18876.7791,21118.0082,27176.9999,30143.4229,35935.116,31256.6366,31330.5874,26573.4522,28346.2144,23969.5009,19099.3378,40779.0671
20221119,2,11740,525514.3361,21406.1571,12101.6882,15197.9515,12478.5758,16085.418,17111.6049,22545.8545,21975.9442,22697.4077,18516.0186,18695.6195,15647.7888,11742.4294,23310.3043,19375.1042,10682.9384,13090.0517,14855.0483,17931.4605,19187.1181,23705.5034,22808.8833,22510.9019,19486.2851,21540.8561,19811.1203,15464.0541,35552.2504
20221119,3,11110,204604.9607,4698.0504,2811.6995,5265.1509,8903.5011,8915.7422,7101.8483,7923.0475,7224.8449,8550.0318,8335.1596,8082.3798,5959.1502,4551.8724,8921.5432,4739.7666,2823.8201,5735.1799,12131.4096,9069.7544,7005.1957,7713.7965,7374.2188,8768.1665,7793.9866,8255.7648,6527.369,5127.061,14295.4539
20221119,3,11140,159200.2916,4219.2297,1704.6696,2718.9776,5784.3414,6792.8052,6780.3172,8508.9162,7373.7439,7427.0739,6533.5284,6129.0341,4625.63,3403.338,6525.2176,3763.4349,1637.5252,3183.9464,7807.4987,7655.2136,7290.0462,7842.7653,6325.867,6297.1123,5243.1284,5508.4093,4847.6061,3533.1685,9737.7487
20221119,3,11170,250858.645,7398.7249,3634.8558,5086.8975,7634.5518,9666.3945,11111.5096,13497.8935,11346.9036,11084.9115,9696.8054,8490.2387,6537.0336,4900.6711,9167.1892,7112.3124,3429.3278,5444.3481,9101.8551,11630.5068,12217.9261,13919.3224,10492.2867,11025.0141,9258.5587,8928.6942,7595.4313,5800.5055,15647.9728
20221119,3,11200,317826.465,10985.9787,4501.2393,6839.1902,11687.6321,13221.3267,12054.2335,15603.7499,13554.8483,13384.3722,10896.0253,11317.7498,8983.5516,6131.4667,11599.0098,10524.1999,4559.9462,7595.1536,14422.2113,13889.8733,13138.2481,16874.6343,12781.4082,12681.4438,11463.5707,11867.1511,10011.1132,7606.9114,19650.2251
20221119,3,11215,362483.8817,10740.2749,5738.3439,9477.74,15297.7846,17829.0247,14736.4441,15352.5271,12945.6737,14126.7785,12321.7778,12404.5405,9279.0656,6534.6002,12738.7552,10688.2719,5914.3404,9826.3588,20281.6605,19904.114,15863.0887,16148.0833,13662.683,14444.3787,12839.5774,13934.9199,11424.2597,8528.2943,19500.5154
20221119,3,11230,348772.187,10287.6373,5100.8252,8270.962,16736.8889,16045.2277,11980.4541,14307.4466,12801.8218,13749.0471,11806.7027,11841.9288,9567.5932,7134.5552,15191.7304,9853.7339,4863.7894,9669.5837,25781.582,16498.006,12374.4883,14048.9715,11892.8136,12292.2414,11359.7892,12028.468,10566.5055,8838.6227,23880.7724
20221119,3,11260,371850.4959,12646.9945,6100.7557,8028.5177,10090.2497,13512.3213,13841.3057,16108.3563,14184.2791,14884.8448,13498.0011,15119.7977,12071.4793,8838.9555,17709.722,11862.4553,5672.1922,7725.7592,12066.7807,15186.2205,14390.5916,16056.0528,13337.6222,14449.5267,14555.6038,17048.5687,14571.1122,10889.38,27403.0459
20221119,3,11290,436886.4506,16637.655,9310.7957,13317.9614,17676.8942,16464.7948,13171.1923,16158.0303,15117.6342,17298.1858,15945.6782,14134.9275,11151.3893,8512.9292,17867.116,14812.6942,8148.0554,14028.6056,24559.4898,16977.8518,14192.4357,17455.8049,16320.34,19152.2625,16729.8799,16444.4709,13690.9605,11047.8704,30560.5489
20221119,3,11305,304433.3627,9583.2421,5245.3903,7367.9238,9527.7983,11405.0472,9159.301,11331.1917,10645.4439,12452.4592,11601.5668,11823.2006,9382.4566,7148.9846,16609.4221,8642.361,4738.74,7274.5105,12415.9277,11405.3603,9434.4224,10558.7179,10297.1099,12398.9198,12201.2916,13062.9538,11894.7661,9364.9531,27459.9062
20221119,3,11320,282017.2128,9810.9546,5492.1488,7331.7743,7509.3177,9047.5367,8173.6182,10448.3512,9908.3502,11319.1453,10125.0296,10902.025,9510.4318,7404.6432,15652.8653,8857.6612,4975.3397,6776.0789,8998.3103,9457.0118,8946.1187,10668.5262,9472.8708,11423.5914,11620.8693,13142.3131,12001.243,9129.2246,23911.8657
20221119,3,11350,514968.6557,18223.0724,12097.4275,18844.5544,18421.4906,15841.0684,14288.1714,17265.0561,17288.926,21477.0912,18732.445,18512.5961,14765.9394,11675.7101,23295.9919,17510.3472,11376.7446,16908.9114,19580.6098,15965.6534,15969.7091,18559.0628,19058.4738,23647.2863,21440.5721,22033.5012,18725.5329,14577.7764,38884.9385
20221119,3,11380,459679.2114,16070.1628,8870.7065,12405.3489,12009.3115,15023.3219,15518.8558,18656.8543,17601.537,19354.9141,16429.5327,15657.346,13527.3571,9424.6093,20087.1364,15198.7103,8289.6452,11444.4271,15290.889,18193.4555,17771.0259,20667.9743,18619.1165,20323.347,18444.4847,19726.3727,16787.4909,12728.0461,35557.2197
20221119,3,11410,347071.7181,10719.0668,5423.7528,8232.9441,14087.8626,14005.8887,11605.6349,14059.0057,12856.1816,13655.97,12296.6742,11280.1705,8830.673,6328.4945,13330.0619,9924.6387,5288.1905,10510.5083,23884.1188,16860.5968,13432.5085,14930.4733,12717.692,13979.7282,12715.957,13519.2092,10854.868,8141.8935,23598.953
20221119,3,11440,415509.6917,12489.1297,6331.4983,10454.9603,17200.8862,19640.1383,17376.6723,20095.9933,17180.195,17965.4782,13978.2243,12064.3179,9101.3883,6471.2321,13092.6471,11970.5482,5893.594,10512.0489,24694.8803,23392.1207,19985.8133,21358.9818,17026.6107,18473.7752,14167.1295,13204.069,10632.5625,8216.2733,22538.5266
20221119,3,11470,379105.8662,16036.458,11381.5255,14891.4937,9223.2867,11022.3034,10965.3752,13956.7056,14088.2713,18371.1317,14579.1016,13834.6061,10233.6455,7842.5819,15018.3992,14449.3247,9925.8599,12875.7856,10851.1503,11833.3839,11898.3147,14897.558,16293.5342,18779.7998,15034.0153,14953.3072,12480.6088,9704.4775,23683.8555
20221119,3,11500,547389.3264,21482.6331,9820.0519,12409.4357,13031.5382,21546.5893,23900.1564,27122.9354,23378.1713,23565.6885,17557.2273,17546.0966,15038.4487,11142.013,22638.8475,20128.0605,9107.6241,12258.1667,17300.8088,25507.6402,26010.0742,26940.657,21794.1774,21897.3472,17881.1894,19825.9449,18096.9175,14497.5636,35963.32
20221119,3,11530,383877.9973,13911.53,6221.4094,8443.9704,8958.4975,14011.5388,15193.7424,18676.8969,16663.6684,18050.3652,14172.1757,14914.2784,11648.5444,8383.7811,16240.0949,14732.6253,6381.0306,8007.2805,11802.6243,14762.685,15582.9722,17885.781,14815.5664,16335.1556,14003.763,15478.8347,13769.2118,10377.514,24452.4627
20221119,3,11545,200250.0219,5725.2186,2669.6414,3432.155,5443.6783,10111.7175,10488.9537,10716.1714,8701.8965,8810.7526,7860.827,8300.7119,6550.1547,4533.2794,8020.0324,5017.6987,2544.3777,3639.8059,6412.3589,9969.0393,8935.3947,8888.2758,6717.7384,7273.3479,7149.2907,8316.4226,7017.0399,5168.5495,11835.4901
20221119,3,11560,407917.7505,12727.9088,5687.7226,8005.5645,10339.4578,17331.6163,19915.7353,21986.2886,18501.8975,18496.0577,15314.1513,15888.6386,11445.6844,8497.1189,15802.0894,13349.2112,5607.1607,7292.0428,14045.8128,19752.9522,20371.5763,21424.1735,16129.0471,15931.1246,13595.6491,15468.5075,12706.3985,9708.0855,22596.0821
20221119,3,11590,397867.6561,13251.7783,6168.0776,9973.2237,16035.7164,19933.7653,16287.6186,17027.2247,14885.466,15933.4039,13950.9614,12562.0421,9588.9282,7716.73,16375.8147,12759.0483,5845.2692,9659.3402,20087.0678,19073.8274,15879.7318,17533.1628,14342.1914,15500.1117,13418.4994,14487.0083,12992.5319,10232.995,26366.127
20221119,3,11620,499535.7884,11580.6242,5639.0313,10192.8698,22018.5268,36692.188,28895.1122,24245.8424,18989.4677,19619.7996,15940.1435,15402.304,11574.0932,8616.8508,18903.1215,10937.6655,5243.5977,9990.2732,27638.779,35008.7531,24025.5502,20098.5257,15752.278,16652.6707,14875.219,16057.4247,14038.334,11705.0792,29201.6619
20221119,3,11650,458364.1113,20549.9957,11168.5309,13945.7066,12277.9726,14551.1832,15229.2725,19340.6137,20394.5865,24356.2503,18652.1316,15237.6968,10802.529,8297.1692,16838.2313,20067.9392,10870.3533,13379.2352,14053.8541,15349.3838,16302.9253,21414.634,21374.7549,22932.0817,16680.2603,15360.149,12352.471,10535.3469,26048.856
20221119,3,11680,650093.1204,26264.2928,17054.2541,22785.7163,17070.9604,21780.3038,23444.0119,29584.6644,30104.1266,34003.2456,26472.2414,20690.2632,14089.2585,11060.8741,22430.6135,23761.617,14880.334,20358.5841,21401.678,25037.9762,25050.7199,31277.9751,30442.4106,33147.0403,22464.909,20501.494,16276.8907,14170.8649,34485.7963
20221119,3,11710,718238.0473,31186.7755,15635.7548,19635.1915,17049.8727,23571.6376,26520.9145,32872.0865,30747.6601,31624.2234,25249.0424,24809.585,19336.9669,14546.4222,27199.8611,28856.8608,14824.9443,18893.8256,21149.6463,27172.7926,30195.1236,35899.1447,31241.0159,31236.5602,26623.1962,28333.3678,23989.1134,19111.0825,40725.3757
20221119,3,11740,526095.0823,21419.6548,12105.0428,15203.0349,12604.5934,16160.3523,17206.1883,22599.4685,21996.9794,22691.8098,18533.1545,18718.0293,15616.6148,11729.6065,23334.7589,19384.0504,10672.7014,13112.3618,14913.2015,17977.3055,19229.6331,23742.3909,22827.3834,22503.8411,19465.3172,21503.3747,19781.0672,15474.785,35588.3764
20221119,4,11110,204042.4054,4721.57,2846.0831,5243.7654,8796.4015,8745.4309,6962.622,7749.0767,7161.5901,8539.8173,8362.8011,8037.6463,6006.5051,4600.2618,8954.4059,4739.8201,2825.9993,5668.4095,12134.8484,9026.0562,6968.3561,7639.6469,7321.7235,8765.8204,7752.1267,8292.6294,6582.6545,5181.5788,14414.7612
20221119,4,11140,160050.7898,4157.021,1692.6804,2730.089,5799.6949,6818.3281,6745.8163,8515.9068,7336.0143,7466.1983,6622.3168,6183.4162,4767.6929,3516.1809,6679.5152,3806.9279,1657.4251,3210.0796,7815.7471,7600.8316,7300.4531,7734.2008,6302.3984,6305.8112,5232.2931,5560.9126,4950.036,3601.9967,9940.8029
20221119,4,11170,252322.5143,7444.5756,3652.2683,5183.5399,7652.5849,9718.1991,11141.8154,13622.082,11454.2459,11201.2097,9751.2051,8631.1313,6614.6904,4954.5326,9228.1945,7152.1056,3445.4283,5500.6441,9163.0506,11618.6214,12264.1235,14011.603,10557.9364,11013.2936,9258.8878,8972.838,7639.3854,5809.0327,15665.2937
20221119,4,11200,318075.7068,11023.1577,4511.5179,6804.4481,11739.9234,13236.749,12111.3656,15664.7425,13556.4049,13344.8214,10899.4845,11376.2085,9042.7636,6138.2591,11750.8708,10487.2661,4551.3221,7512.6698,14431.0997,13862.1932,13122.1863,16728.3767,12747.2764,12687.9151,11509.0734,11844.0234,10060.7113,7651.269,19679.6074
20221119,4,11215,362491.4488,10759.4765,5756.7072,9464.3345,15177.7203,17757.8978,14719.2168,15419.8252,13054.2204,14080.4594,12450.326,12453.5789,9311.8122,6590.4739,12644.748,10673.2915,5911.929,9898.3025,20221.298,19848.873,15871.1123,16183.2917,13694.3362,14423.0004,12844.6808,13950.0379,11357.7702,8511.9051,19460.8271
20221119,4,11230,349392.161,10272.8602,5086.1161,8298.1563,16773.6757,16089.2567,11995.1284,14371.2412,12791.7825,13773.9173,11808.4121,11972.0557,9553.9881,7188.899,15145.3336,9852.431,4864.4532,9637.315,25746.6523,16576.6206,12374.3244,14107.6991,11944.1546,12302.4806,11354.971,12069.9471,10557.3552,8888.6199,23994.3034
20221119,4,11260,371680.6148,12657.6516,6099.42,7991.5599,10133.4168,13554.6993,13901.6133,16150.683,14169.6823,14885.7921,13543.3997,15058.1413,12068.8366,8678.819,17699.1516,11910.0967,5703.74,7702.4975,12071.3875,15227.1275,14404.9821,16057.8814,13339.4482,14439.0951,14553.8865,17038.8891,14524.8195,10842.8582,27271.0393
20221119,4,11290,437969.8604,16646.7157,9329.5023,13356.6369,17822.8546,16580.7257,13284.2805,16334.0739,15183.9982,17338.1537,16021.6224,14085.2535,11110.6413,8496.7623,17969.7453,14800.0478,8140.3245,14088.6409,24616.9837,16972.7982,14205.012,17481.7133,16373.1144,19236.0816,16775.2195,16476.6479,13749.2744,11026.7963,30466.2469
20221119,4,11305,302910.3318,9497.5194,5196.762,7348.9946,9427.6004,11356.5248,9095.923,11233.4166,10592.8048,12337.5383,11511.4055,11805.5754,9233.7599,7094.7952,16522.6144,8663.3914,4749.1137,7288.8396,12432.9052,11369.6245,9423.7744,10591.7576,10297.6365,12342.9293,12199.2392,12950.0697,11788.2185,9353.6765,27203.9277
20221119,4,11320,281643.0256,9824.3273,5496.7586,7312.6612,7636.9038,9118.9917,8221.0985,10467.2459,9868.1756,11329.3393,10032.9291,10873.7168,9524.2614,7372.9248,15502.8024,8767.3567,4930.0019,6769.991,8988.5082,9523.5753,8975.0368,10604.9336,9467.3521,11366.261,11575.1046,13108.71,11970.4644,9094.7613,23918.8353
20221119,4,11350,514728.5052,18241.4489,12125.6496,18891.8507,18383.5513,15833.0579,14290.6734,17257.8472,17270.6121,21516.0568,18743.0803,18499.4319,14675.8004,11611.197,23322.8033,17548.8393,11387.9008,16886.6867,19651.1517,15936.5327,15964.0479,18586.2784,18983.2552,23543.9469,21423.4926,21984.2784,18671.6397,14508.7089,38988.6733
20221119,4,11380,458632.639,16048.8998,8862.6843,12427.2565,12079.7941,15028.133,15506.6896,18655.9795,17628.8517,19322.0545,16332.0015,15544.1152,13410.7019,9308.5719,19904.261,15156.1539,8271.7706,11480.6822,15376.5657,18208.172,17771.9214,20621.8493,18578.806,20255.5891,18439.4907,19725.9301,16662.5234,12626.1172,35397.0756
20221119,4,11410,347465.8775,10844.8165,5471.8673,8176.2347,14084.7068,14022.2354,11651.4293,14098.4693,12860.9905,13629.4779,12297.7501,11320.2655,8851.3912,6313.7809,13405.7932,9873.3511,5262.324,10524.9916,23831.4418,17002.6469,13471.1921,15005.0957,12743.8294,14040.4485,12761.3879,13458.4059,10857.7054,8113.8766,23489.9746
20221119,4,11440,413540.4297,12366.8097,6282.6338,10445.9106,16806.7809,19274.4213,17214.8537,20032.5736,17015.0559,17903.6841,13938.5389,12070.0358,9082.903,6454.978,12987.6537,12052.1724,5928.5291,10495.9369,24390.0326,23155.1048,19856.8988,21380.6466,16979.9178,18540.3247,14101.474,13266.3615,10633.818,8272.7656,22609.6181
20221119,4,11470,378113.046,15941.4815,11312.6614,14870.0232,9262.6216,11042.1437,10962.9754,13878.1859,14130.3316,18327.5885,14521.1988,13830.2263,10172.4762,7823.6653,14949.0309,14417.4587,9920.5555,12835.5852,10851.396,11812.0593,11889.8592,14918.5756,16227.072,18667.2737,14910.5156,14929.033,12462.4428,9689.3933,23557.2156
20221119,4,11500,548229.6245,21582.3833,9870.0906,12430.5091,13088.6479,21604.1372,23982.7291,27208.587,23442.3578,23462.203,17629.702,17673.5677,15034.3356,11146.8831,22625.4202,20174.5445,9119.1968,12190.9027,17370.2781,25585.9097,26029.4946,26974.3203,21868.5026,21956.4957,17981.0893,19791.3059,18093.489,14434.1227,35878.4161
20221119,4,11530,384462.822,13944.7474,6232.2976,8415.4595,8985.9726,14020.4849,15237.3768,18657.2322,16622.8056,18106.4674,14309.3001,14829.7682,11731.502,8477.2187,16189.4395,14801.4006,6403.3873,8093.7093,11818.6408,14814.0506,15557.9027,17957.493,14801.679,16441.8302,14010.1569,15534.6637,13759.765,10350.4615,24357.616
20221119,4,11545,199779.3532,5731.7391,2665.5941,3461.8357,5451.8049,10163.3053,10520.4755,10702.6553,8614.5179,8791.3382,7838.8397,8240.2544,6509.3458,4530.0338,7993.9504,4995.6536,2533.0513,3674.4496,6467.5922,9947.8952,8936.9045,8849.0942,6699.2038,7229.9467,7068.1906,8294.7632,6957.895,5160.8353,11748.1894
20221119,4,11560,409857.5148,12753.3921,5686.9364,7891.1768,10372.2146,17291.4701,19937.6639,22002.1649,18529.6586,18425.1537,15357.7595,15934.1149,11496.827,8607.485,16062.2569,13345.9138,5607.0088,7300.8317,14046.8849,19814.3701,20412.1272,21418.6553,16151.8,15969.6824,13724.3224,15576.4768,12891.8438,9936.139,23313.1827
20221119,4,11590,397419.0457,13280.8093,6188.1637,10010.4008,16107.4607,19959.9949,16283.2834,17115.1392,14953.4793,15972.429,13804.2253,12500.8966,9569.9499,7649.5631,16323.4301,12556.55,5767.0436,9629.6054,20020.9812,19070.7245,15837.7485,17600.0903,14349.8143,15390.1137,13405.327,14512.8311,12969.2739,10225.7198,26364.0021
20221119,4,11620,498336.9822,11515.2726,5608.181,10207.9582,22037.705,36781.6887,28916.4363,24159.1255,18987.5307,19568.3739,15813.1614,15291.6679,11468.6411,8518.5951,18873.1216,10966.1251,5238.8874,9991.1357,27691.5675,35040.4001,24000.2365,20000.4593,15740.4706,16525.0152,14807.7053,15962.3088,13979.0767,11664.6124,28981.5243
20221119,4,11650,458214.5157,20505.1165,11154.5517,13930.5105,12083.1672,14316.6268,15090.253,19308.2753,20455.3872,24416.6447,18693.8705,15407.1185,10787.882,8347.8876,16927.3914,20105.0804,10884.0968,13313.17,13847.5281,15277.009,16233.6216,21386.6706,21349.7121,23104.3361,16743.0594,15415.5763,12449.2495,10587.553,26093.1731
20221119,4,11680,648949.2918,26329.6238,17058.8695,22794.3421,17074.9143,21568.0555,23160.809,29122.0137,29885.327,33931.1421,26463.5665,20683.9083,14044.8401,11166.617,22587.3142,23835.8665,14905.0008,20375.3652,21423.3935,24770.3136,24949.3995,31273.4307,30296.0441,33125.6698,22509.5397,20493.9542,16364.9685,14189.2637,34565.736
20221119,4,11710,717586.1731,31129.578,15597.342,19707.6973,17092.7641,23531.9704,26482.396,32864.184,30674.6251,31431.3454,25240.9945,24770.5726,19267.492,14577.459,27133.7263,28774.1035,14764.513,18918.3768,21158.2655,27222.7686,30090.6902,35834.8837,31273.1341,31198.4862,26558.0116,28403.7697,24042.2496,19142.6709,40702.1055
20221119,4,11740,526194.5307,21401.2149,12086.5676,15169.784,12627.7281,16242.6295,17253.2499,22633.191,22018.1929,22801.1,18553.9651,18783.0484,15640.2233,11702.5099,23357.1862,19390.1287,10667.9782,13088.087,14906.7983,17944.2239,19243.1963,23782.8741,22776.3679,22460.2893,19439.3534,21428.3051,19673.0824,15471.4021,35651.8605
20221119,5,11110,205877.8554,4764.1668,2862.8081,5263.913,8760.5929,8720.9001,6883.2729,7705.5525,7194.8761,8599.316,8421.8545,8273.1611,6193.1826,4795.4833,9222.2474,4739.4262,2823.0235,5761.9716,12084.6254,9105.4994,6961.3096,7697.6638,7310.8139,8823.0564,7815.5798,8458.7458,6821.085,5297.3503,14516.3776
20221119,5,11140,162357.2199,4204.4788,1697.7552,2772.4773,5920.1493,6869.8807,6746.5553,8491.7822,7333.98,7695.7248,6723.8839,6392.4003,4943.1114,3609.9967,7033.6453,3729.745,1623.2959,3221.7303,7966.6601,7630.3406,7302.5039,7726.1052,6306.6659,6289.4546,5328.6669,5697.4751,5053.2576,3753.6964,10291.804
20221119,5,11170,255073.7143,7459.6277,3657.018,5150.6668,7693.4707,9790.0809,11186.9738,13688.8755,11641.1267,11412.8873,9982.2466,8988.8209,6939.663,5198.2191,9578.8806,7197.4151,3465.7906,5484.4443,9202.354,11665.0679,12271.5055,14032.7186,10573.2198,11127.1492,9335.5262,9037.9523,7722.8498,5880.9731,15708.1928
20221119,5,11200,319472.0015,10955.2818,4485.3645,6808.2197,11805.1518,13297.6857,12180.2924,15663.2866,13533.8199,13475.6755,11080.018,11528.2313,9223.9723,6219.1397,11860.6547,10479.4174,4549.8563,7505.6918,14530.035,13900.8482,13185.48,16783.9944,12831.5642,12662.9051,11462.9895,11964.0685,10125.4092,7627.0716,19745.8712
20221119,5,11215,361130.2078,10692.922,5725.4672,9433.3999,15034.7287,17674.556,14757.1127,15402.0744,13037.2788,14157.1415,12392.6945,12413.6927,9248.7247,6565.1319,12615.6184,10636.7624,5893.4159,9866.2202,20026.3237,19803.6224,15766.1088,16145.5756,13607.1668,14433.3991,12843.6742,13833.8309,11276.8685,8518.9107,19327.7875
20221119,5,11230,349724.8856,10149.5192,5036.9502,8321.4444,16772.3263,16142.0193,11992.492,14336.5764,12826.7339,13745.7439,11897.2757,12049.9361,9706.5359,7210.3105,15285.5099,9785.3088,4834.49,9674.9857,25706.2151,16535.8621,12302.9549,14102.6513,11923.6927,12382.8528,11341.9237,12046.994,10627.4979,8891.6505,24094.4284
20221119,5,11260,368410.4226,12713.3978,6129.7289,7938.3281,10110.8925,13487.7798,13777.2197,15979.5613,13987.8761,14597.235,13280.5616,14701.5941,11524.764,8422.1899,17358.6806,11948.8303,5720.4318,7705.628,12053.4532,15212.1528,14384.0865,16013.7851,13347.2943,14408.1587,14425.912,17021.8021,14341.8703,10769.674,27047.5425
20221119,5,11290,436813.353,16652.0286,9334.7189,13412.3774,17834.8145,16568.9532,13345.6749,16270.2752,15151.0916,17300.4564,15863.5988,13938.6736,10943.5526,8370.3083,17697.4986,14805.0025,8135.275,14111.5383,24718.1145,17042.6594,14186.6927,17507.0671,16346.3026,19156.5992,16631.7049,16432.6299,13667.6733,10943.9897,30444.0723
20221119,5,11305,299721.3882,9452.1032,5167.9322,7349.8885,9329.4732,11284.2266,9006.336,11115.4402,10550.7852,12142.3261,11176.6333,11383.9057,8863.4808,6920.1666,16169.5019,8633.4047,4732.6294,7184.8499,12375.8995,11305.7591,9374.6799,10571.359,10289.8246,12280.8161,12156.7829,12821.9207,11685.4414,9307.0836,27088.736
20221119,5,11320,280382.6939,9846.4827,5500.2211,7275.0712,7686.7547,9112.378,8227.5584,10412.5734,9760.7658,11162.205,9913.9318,10669.7166,9337.7075,7208.8939,15383.0018,8807.9376,4944.596,6804.9854,9061.2421,9479.8602,8982.1534,10593.9277,9470.9728,11397.6379,11570.5749,13020.1079,11844.1346,9066.2966,23841.0036
