객체id,현황도형 관리번호,도형 대분류코드,도형 중분류코드,도형 소분류코드,도형 속성코드,도형 조서관리 코드,결정고시관리코드,라벨명,시군구코드,도면번호,현황도형 생성일시,면적(도형),길이(도형)
166572,11000UQ111PS202007127360,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,22.88502438,138.0881661
166573,11000UQ111PS201912156086,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,49292.55576,1164.868449
166574,11000UQ111PS201912156087,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,774.5911208,166.6056124
166575,11000UQ111PS201912156088,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,1.71516044,5.86207512
166576,11000UQ111PS201912156089,UQA200,UQA220, ,UQA220,11000ARZ199606040298,11000NTC199606046081,일반상업지역,11000, ,00:00.0,22713.56326,802.5632975
166577,11000UQ111PS201912156090,UQA200,UQA220, ,UQA220,11000ARZ201012015391,11000NTC201009305435,일반상업지역,11000, ,00:00.0,8458.069242,385.3906347
166578,11000UQ111PS201912156091,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,671934.6846,13876.43742
166579,11000UQ111PS201912156092,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,2774.118669,482.7872349
166580,11000UQ111PS201912156093,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,6616.3618,323.9981375
166581,11000UQ111PS201912156094,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,3437.464205,607.0271129
166582,11000UQ111PS201912156095,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,501.4742756,94.87840853
166583,11000UQ111PS201912156096,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,28.44112342,272.2565316
166584,11000UQ111PS201912156098,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,6228.605486,1013.417662
166585,11000UQ111PS201912155896,UQA200,UQA220, ,UQA220,11000ARZ199607130218,11000NTC199607136208,일반상업지역,11000, ,00:00.0,31870.60095,1099.887825
166586,11000UQ111PS201912155898,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,31673.16905,754.870304
166587,11000UQ111PS201912155836,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,2898.487879,510.8612381
166588,11000UQ111PS201912155838,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,891.9895404,186.2108241
166589,11000UQ111PS201912155839,UQA200,UQA220, ,UQA220,11000ARZ200912075375,11000NTC200711221590,일반상업지역,11000, ,00:00.0,152.7021189,71.45068466
166590,11000UQ111PS201912155841,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,350.2758425,164.255208
166591,11000UQ111PS201912155842,UQA200,UQA220, ,UQA220,11000ARZ201211125436,11000NTC201108116203,일반상업지역,11000, ,00:00.0,2139.355407,190.6654621
166592,11000UQ111PS201912155844,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,토지구획정리사업,11000, ,00:00.0,795635.4441,18067.74907
166593,11000UQ111PS201912155846,UQA200,UQA220, ,UQA220,11000ARZ201404225459,11000NTC201403207130,일반상업지역,11000, ,00:00.0,22495.68882,618.1911069
166594,11000UQ111PS201912155848,UQA200,UQA220, ,UQA220,11000ARZ201511245480,11000NTC201412197364,일반상업지역,11000, ,00:00.0,4106.891311,295.9327899
166595,11000UQ111PS201912155958,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,6205.601993,1054.219966
166596,11000UQ111PS201912155849,UQA200,UQA220, ,UQA220,11000ARZ201810160007,11000NTC201802063032,일반상업지역,11000, ,00:00.0,673512.9421,14039.15991
166597,11000UQ111PS201912152759,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,442138.9066,6099.783036
166598,11000UQ111PS201912153944,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,15027.96756,567.7514516
166599,11000UQ111PS201912153945,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,1404.282873,193.4154407
166600,11000UQ111PS201912153672,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,197924.3197,2133.361289
166601,11000UQ111PS201912154855,UQA100,UQA130, ,UQA130,11000ARZ201204185051,11000NTC201201266392,준주거지역,11000, ,00:00.0,3596.415321,335.7564148
166602,11000UQ111PS201912156139,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,88516.17614,3992.726195
166603,11000UQ111PS201912154923,UQA100,UQA130, ,UQA130,11000ARZ201308235095,11000NTC201210116657,준주거지역,11000, ,00:00.0,475651.3765,6829.676697
166604,11000UQ111PS201912154332,UQA100,UQA130, ,UQA130,11000ARZ200102070989,11000NTC200102070240,준주거지역,11000, ,00:00.0,6917.017709,387.4449031
166605,11000UQ111PS201912154333,UQA100,UQA130, ,UQA130,11000ARZ000000001111, ,준주거지역,11000, ,00:00.0,0.03340494,45.27252576
166606,11000UQ111PS201912154337,UQA100,UQA130, ,UQA130,11000ARZ201101264992,11000NTC201101205863,준주거지역,11000, ,00:00.0,22431.23309,1333.79279
166607,11000UQ111PS201912156303,UQA400,UQA430, ,UQA430,11000ARZ200004040405,11000NTC200004049482,자연녹지지역,11000, ,00:00.0,5334.334487,371.1893802
166608,11000UQ111PS201912156304,UQA400,UQA430, ,UQA430,11000ARZ201307045819,11000NTC201303216784,자연녹지지역,11000, ,00:00.0,1312.795317,412.1600397
166609,11110UQ111PS201909090075,UQA400,UQA430, ,UQA430,11110ARZ201908130004,11110NTC201908130003,자연녹지지역,11110, ,00:00.0,127452.3879,5594.930745
166610,11000UQ111PS201912156366,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,1855.323299,350.3784189
166611,11000UQ111PS201912156367,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,2683.031258,256.6814873
166612,11000UQ111PS202007196859,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,154295.8865,6551.029854
166613,11000UQ111PS202007196860,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,162559.9831,3084.098608
166614,11000UQ111PS201912156276,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,6019825.723,28345.88052
166615,11000UQ111PS201912155943,UQA200,UQA220, ,UQA220,11000ARZ200512065295,11000NTC200511249172,일반상업지역,11000, ,00:00.0,387893.4215,5022.216286
166616,11000UQ111PS201912155944,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,12151.79235,1025.608092
166617,11000UQ111PS201912156046,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,7699.196669,759.6448772
166618,11000UQ111PS201912156047,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,3263.847811,305.0648506
166619,11000UQ111PS201912155998,UQA200,UQA220, ,UQA220,11000ARZ000000001111, ,일반상업지역,11000, ,00:00.0,569082.0953,6831.222937
166620,11000UQ111PS201912155991,UQA200,UQA220, ,UQA220,11000ARZ199607130217,11000NTC199607136208,일반상업지역,11000, ,00:00.0,1460.143545,384.224981
166621,11000UQ111PS201912154179,UQA100,UQA130, ,UQA130,11000ARZ200911274942,11000NTC200702150756,준주거지역,11000, ,00:00.0,71729.22676,2802.643943
166622,11000UQ111PS201912154558,UQA100,UQA130, ,UQA130,11000ARZ201208165068,11000NTC201202236419,준주거지역,11000, ,00:00.0,20665.2436,1586.442761
166623,11000UQ111PS201912154561,UQA100,UQA130, ,UQA130,11000ARZ000000001111, ,준주거지역,11000, ,00:00.0,57401.13787,2969.424385
166624,11000UQ111PS201912156108,UQA200,UQA220, ,UQA220,11000ARZ201709285521,11000NTC201707208208,일반상업지역,11000, ,00:00.0,167622.6094,3563.678815
166625,11000UQ111PS201912156113,UQA200,UQA220, ,UQA220,11000ARZ201706125505,11000NTC201610207911,일반상업지역,11000, ,00:00.0,1176.030244,167.4193
166626,11000UQ111PS201912156115,UQA200,UQA220, ,UQA220,11000ARZ200807165311,11000NTC200807032027,일반상업지역,11000, ,00:00.0,3577.053644,252.9789035
166627,11000UQ111PS202007127361,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,133.6671191,711.8288153
166628,11000UQ111PS202007127362,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,213.893743,284.1281448
166629,11000UQ111PS202007127363,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,7.22559367,69.82331427
166630,11000UQ111PS202007127364,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,11.70055582,122.925679
166631,11000UQ111PS202007127365,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,233.0290804,726.2293442
166632,11000UQ111PS202007127366,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,2.66790829,43.88272868
166633,11000UQ111PS202007127367,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,1737.016925,724.5067402
166634,11000UQ111PS202007127369,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,4.20054728,82.70013322
166635,11000UQ111PS202007127371,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,175.4953079,445.1281197
166636,11000UQ111PS202007127372,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,76.61989515,45.21341902
166637,11000UQ111PS202007127374,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,249.4381064,226.4539506
166638,11000UQ111PS202007127375,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,381.8838883,299.6930862
166639,11000UQ111PS202007127376,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,27.20713913,130.3376291
166640,11000UQ111PS201912155990,UQA200,UQA220, ,UQA220,11000ARZ200204021106,11000NTC200204022321,일반상업지역,11000, ,00:00.0,30370.95545,703.6814396
166641,11000UQ111PS202007127379,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,5.62698328,270.7124099
166642,11000UQ111PS202007127380,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,1.31689331,27.27300821
166643,11000UQ111PS202007127381,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,3.96437133,323.3502296
166644,11000UQ111PS202007127382,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,51.63835181,348.0995721
166645,11000UQ111PS202007127384,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,4.28633786,88.36738488
166646,11000UQ111PS202007127385,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,5.87562683,248.0914953
166647,11000UQ111PS202007127388,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,10.3976726,146.0551497
166648,11000UQ111PS202007127389,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,19.68619689,528.9752175
166649,11000UQ111PS202007127392,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,6.65266831,99.81112285
166650,11000UQ111PS202007127393,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,3.98554825,41.03381443
166651,11000UQ111PS202007127395,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,544.3419021,696.0609952
166652,11000UQ111PS202007127396,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,3.81878566,178.8893174
166653,11000UQ111PS202007127398,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,158.3240255,304.7266837
166654,11000UQ111PS202007127399,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,7.54089854,444.0707083
166655,11000UQ111PS202007127401,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,28.39347629,198.4645214
166656,11000UQ111PS202007127403,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,6.79999354,137.5822049
166657,11000UQ111PS202007127405,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,14.50306473,157.9042832
166658,11000UQ111PS202007127406,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,23.20959051,124.2758495
166659,11000UQ111PS202007127413,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,25.73052202,57.52455713
166660,11000UQ111PS202007127417,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,58.155104,95.35468791
166661,11000UQ111PS202007127418,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,24.91646548,45.42531818
166662,11000UQ111PS202007127420,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,62.22840775,99.73868388
166663,11000UQ111PS202007127421,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,81.48545134,96.69937144
166664,11000UQ111PS202007127422,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,344.1793432,745.4799872
166665,11000UQ111PS202007126892,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,3.11569148,40.40973233
166666,11000UQ111PS202007126894,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,17.8764287,34.95103588
166667,11000UQ111PS202007126896,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,2.19333306,11.89429744
166668,11000UQ111PS202007127355,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,47.36338001,85.73138074
166669,11000UQ111PS202007127356,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,1.78130577,21.31997058
166670,11000UQ111PS202007127357,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,28.61646859,261.736865
166671,11000UQ111PS202007127216,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,24.02602121,117.1515893
166672,11000UQ111PS202007127351,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,25.40265192,122.843663
166673,11000UQ111PS202007127386,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,22.7566523,111.6563704
166674,11000UQ111PS202007127387,UQA400,UQA430, ,UQA430,11000ARZ000000001111, ,자연녹지지역,11000, ,00:00.0,16.87116743,125.0137008
166675,11000UQ111PS202007126942,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,1.38636828,43.04598289
166676,11000UQ111PS202007126943,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,28.00178304,26.73729288
166677,11000UQ111PS202007126944,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,3.06964438,40.02937845
166678,11000UQ111PS202007126946,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,2.1829947,26.47914074
166679,11000UQ111PS202007126947,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,208.0158607,304.7363444
166680,11000UQ111PS202007126951,UQA999, , ,UQA999,11000ARZ000000001111, ,기타 도시지역,11000, ,00:00.0,18.2950187,139.4603667
166681,11000UQ111PS201912151692,UQA100,UQA120,UQA124,UQA124,11000ARZ201208024440,11000NTC201011185616,제2종일반주거지역(7층),11000, ,00:00.0,72366.15956,3426.653513
166682,11000UQ111PS201912151698,UQA100,UQA120,UQA124,UQA124,11000ARZ200901194194,11000NTC200802281825,제2종일반주거지역(7층이하),11000, ,00:00.0,1274.488268,249.3409447
166683,11000UQ111PS201912151428,UQA100,UQA120,UQA124,UQA124,11000ARZ201511204669,11000NTC201501237394,제2종일반주거지역(7층),11000, ,00:00.0,3925.826658,260.094478
166684,11000UQ111PS201912152589,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,1753.841357,298.5557161
166685,11000UQ111PS201912152592,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,176493.9621,2996.632398
166686,11000UQ111PS201912152599,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,2654.15667,865.1026773
166687,11000UQ111PS201912152613,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,181.7255346,68.3680676
166688,11000UQ111PS201912152620,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,3271.721417,253.7749711
166689,11000UQ111PS201912152623,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,3716.164067,273.2096115
166690,11000UQ111PS201912152624,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,1564.614281,170.3687354
166691,11000UQ111PS201912152178,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,37849.25506,1341.050563
166692,11000UQ111PS201912152542,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,175644.3628,2202.219561
166693,11000UQ111PS201912151873,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,21660.79984,873.4870341
166694,11000UQ111PS201912151464,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,177025.7636,3572.532171
166695,11000UQ111PS201912151534,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,14.38997245,18.62017899
166696,11000UQ111PS201912151536,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,1077.511664,139.1649733
166697,11000UQ111PS201912153847,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,75584.9979,2206.165022
166698,11000UQ111PS201912153848,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,31982.99879,1853.030866
166699,11000UQ111PS201912153849,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,113873.0248,1992.135063
166700,11000UQ111PS201912153507,UQA100,UQA120,UQA124,UQA124,11000ARZ000000001111, ,제2종일반주거지역(7층이하),11000, ,00:00.0,1393.20566,152.2980824
166701,11000UQ111PS201912156512,UQA400,UQA430, ,UQA430,11000ARZ201212075808,11000NTC201207266564,자연녹지지역,11000, ,00:00.0,2009.610978,588.3635103
166702,11000UQ111PS202007196862,UQA100,UQA130, ,UQA130,11000ARZ000000001111, ,준주거지역,11000, ,00:00.0,30848.11932,1340.733211
166703,11000UQ111PS202007196863,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,5098.65035,281.4883489
166704,11000UQ111PS201912150847,UQA100,UQA110,UQA111,UQA111,11000ARZ200603231666,11000NTC200603169785,제1종전용주거지역,11000, ,00:00.0,257356.6042,8903.621535
166705,11000UQ111PS202007196865,UQA100,UQA120,UQA123,UQA123,11000ARZ201005073551,11000NTC201004274829,제3종일반주거지역,11000, ,00:00.0,216680.8219,4311.096974
166706,11000UQ111PS201912156479,UQA400,UQA430, ,UQA430,11000ARZ201005075748,11000NTC201004274829,자연녹지지역,11000, ,00:00.0,12024.86361,668.2833999
166707,11000UQ111PS201912155438,UQA100,UQA120,UQA122,UQA122,11000ARZ201711153284,11000NTC201701047989,제2종일반주거지역,11000, ,00:00.0,131211.5874,3441.804603
166708,11000UQ111PS201912151620,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,17844.74086,686.9334387
