"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","현황도형 생성일시","면적(도형)","길이(도형)"
"172411","11000UQ111PS201912155727","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","1.28952964","13.15569644"
"172412","11000UQ111PS201912154054","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","11474.48393395","503.72344700"
"172413","11000UQ111PS201912154815","UQA100","UQA120","UQA123","UQA123","11000ARZ201908200002","11000NTC201908011026","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","148.32956476","146.53350576"
"172414","11000UQ111PS201912155582","UQA100","UQA120","UQA123","UQA123","11000ARZ201101263589","11000NTC201101205863","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","356635.40512442","6377.02642017"
"172415","11000UQ111PS201912154135","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","78759.56822484","4113.19785306"
"172416","11000UQ111PS201912155034","UQA100","UQA120","UQA123","UQA123","11000ARZ201812060013","11000NTC201812061110","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","63386.43324942","1307.70537975"
"172417","11000UQ111PS201912155583","UQA100","UQA120","UQA123","UQA123","11000ARZ201908010086","11000NTC201906271006","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","471563.01358915","11487.74132058"
"172418","11000UQ111PS202007126715","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2020-07-12 00:00:00.0","3.01828931","41.30134228"
"172419","11000UQ111PS202007126735","UQA100","UQA120","UQA122","UQA122","11000ARZ000000001111"," ","제2종일반주거지역","11000"," ","2020-07-12 00:00:00.0","7.16112650","17.66495276"
"172420","11000UQ111PS201912155187","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","333014.96945744","5083.93321133"
"172421","11000UQ111PS201912153093","UQA100","UQA120","UQA123","UQA123","11000ARZ200206201165","11000NTC200206202718","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","1302556.32729438","13035.43944431"
"172422","11000UQ111PS201912153828","UQA100","UQA120","UQA123","UQA123","11000ARZ200603243375","11000NTC200603169787","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","176264.42594912","14081.73162828"
"172423","11000UQ111PS201912153831","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","5402.22933268","476.44287695"
"172424","11000UQ111PS201912153832","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","1158.87427099","202.74056003"
"172425","11000UQ111PS201912153385","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","225989.16649072","2982.27764432"
"172426","11000UQ111PS201912153844","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","21051.05830863","2154.42332864"
"172427","11000UQ111PS201912154665","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","19885.97551974","731.84558129"
"172428","11000UQ111PS201912155705","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","14.23227351","39.51541645"
"172429","11000UQ111PS201912155708","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","724.85193462","151.55170332"
"172430","11000UQ111PS201912153679","UQA100","UQA130"," ","UQA130","11000ARZ201809100088","11000NTC201804240001","준주거지역","11000"," ","2019-12-15 00:00:00.0","50289.43260316","1916.60168534"
"172431","11000UQ111PS201912153223","UQA100","UQA130"," ","UQA130","11000ARZ201111105030","11000NTC201110066261","준주거지역","11000"," ","2019-12-15 00:00:00.0","6707.03119604","342.11995596"
"172432","11000UQ111PS201912153182","UQA100","UQA130"," ","UQA130","11000ARZ200901224883","11000NTC200812302580","준주거지역","11000"," ","2019-12-15 00:00:00.0","9798.20360703","487.94896818"
"172433","11000UQ111PS201912152969","UQA100","UQA130"," ","UQA130","11000ARZ000000001111"," ","준주거지역","11000"," ","2019-12-15 00:00:00.0","10308.82056996","523.62652222"
"172434","11000UQ111PS201912152971","UQA100","UQA130"," ","UQA130","11000ARZ000000001111"," ","준주거지역","11000"," ","2019-12-15 00:00:00.0","5138.62271411","617.53210284"
"172435","11000UQ111PS202008270001","UQA100","UQA120","UQA121","UQA121","11470ARZ202008040005","11000NTC202008040019","제1종일반주거지역","11000"," ","2020-08-27 00:00:00.0","45404.02749127","2581.78404315"
"172436","11000UQ111PS201912156345","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","7505.83618213","1386.43580371"
"172437","11000UQ111PS201912156537","UQA400","UQA430"," ","UQA430","11000ARZ201611295871","11000NTC201611037926","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","2962.36063047","235.19476061"
"172438","11000UQ111PS201912156306","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","17523067.95559520","45702.14415603"
"172439","11000UQ111PS201912156489","UQA400","UQA430"," ","UQA430","11000ARZ201208205794","11000NTC201203026428","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","86616.92075424","7680.79175588"
"172440","11000UQ111PS201912156490","UQA400","UQA430"," ","UQA430","11000ARZ201211165807","11000NTC201206216521","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","15335.13860912","1953.83913805"
"172441","11000UQ111PS201912156491","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","2127187.53970515","9207.63391385"
"172442","11000UQ111PS201912156492","UQA400","UQA430"," ","UQA430","11000ARZ201811270184","11000NTC201807060001","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","5587.09022723","392.37008108"
"172443","11000UQ111PS201912156493","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","364307.69170043","12012.22262247"
"172444","11000UQ111PS201912156539","UQA400","UQA430"," ","UQA430","11000ARZ201709285886","11000NTC201706268178","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","718194.40035254","15722.22126716"
"172445","11000UQ111PS201912156540","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","10508.14521553","492.40658121"
"172446","11000UQ111PS201912156541","UQA400","UQA430"," ","UQA430","11000ARZ197212080761","11000NTC197212080926","녹지지역","11000"," ","2019-12-15 00:00:00.0","13697999.11705770","27759.48729791"
"172447","11000UQ111PS201912156543","UQA400","UQA430"," ","UQA430","11000ARZ201106015765","11000NTC201101065824","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","4695.03779568","801.48855481"
"172448","11000UQ111PS201912156544","UQA400","UQA430"," ","UQA430","11000ARZ999999995744"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","4955.48099427","557.69287334"
"172449","11000UQ111PS202007127424","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","391.14840342","239.29809365"
"172450","11000UQ111PS201912150218","UQA100","UQA120","UQA124","UQA124","11000ARZ201706154738","11000NTC201701127996","제2종일반주거지역(7층)","11000"," ","2019-12-15 00:00:00.0","9268.84308317","820.76358723"
"172451","11000UQ111PS201912154668","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","7200.61179958","482.51197958"
"172452","11000UQ111PS201912154670","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","21455.33001950","603.12033601"
"172453","11000UQ111PS201912154286","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","53062.24462569","1194.97266280"
"172454","11000UQ111PS201912154756","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","39227.61815601","1553.20875990"
"172455","11000UQ111PS201912154759","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","12155.31356098","529.75257899"
"172456","11440UQ111PS201908220155","UQA100","UQA120","UQA123","UQA123","11440ARZ201908140002","11440NTC201908140002","제3종일반주거지역","11440"," ","2019-08-22 00:00:00.0","47514.94021632","1155.80043652"
"172457","11000UQ111PS202007126668","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2020-07-12 00:00:00.0","5.93688310","15.89978068"
"172458","11000UQ111PS202007126676","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2020-07-12 00:00:00.0","10.01764322","57.79479754"
"172459","11000UQ111PS202007126711","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2020-07-12 00:00:00.0","1.67681964","27.96267453"
"172460","11000UQ111PS201912153489","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","93365.72525023","2231.41946933"
"172461","11000UQ111PS201912154878","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","4501.34430997","319.42377176"
"172462","11000UQ111PS201912154879","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","0.09982250","3.08491507"
"172463","11000UQ111PS201912150175","UQA100","UQA120","UQA124","UQA124","11000ARZ201402134578","11000NTC201309236945","제2종일반주거지역(7층)","11000"," ","2019-12-15 00:00:00.0","3390.43874892","398.12193356"
"172464","11000UQ111PS201912150177","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","6151.93452296","415.14098160"
"172465","11000UQ111PS201912150178","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","632629.43841303","13069.10681104"
"172466","11000UQ111PS201912150182","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","96.15945968","57.64917141"
"172467","11000UQ111PS201912150183","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","0.01698735","17.76553861"
"172468","11000UQ111PS201912150185","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","178171.52294568","2098.96086748"
"172469","11000UQ111PS201912150124","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","20585.49665107","585.56392190"
"172470","11000UQ111PS201912150125","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","24046.71132280","663.37471124"
"172471","11000UQ111PS201912150126","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","14743.68970049","483.86436054"
"172472","11000UQ111PS201912150217","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","258634.48904066","4048.85961293"
"172473","11000UQ111PS201912153795","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","477.75818647","89.97318677"
"172474","11000UQ111PS201912153796","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","0.81694971","17.56015353"
"172475","11000UQ111PS201912152894","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","4244.02137894","337.89115162"
"172476","11000UQ111PS201912152897","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","271317.97171607","3919.40729281"
"172477","11000UQ111PS201912152899","UQA100","UQA120","UQA123","UQA123","11000ARZ201410243851","11000NTC201407177263","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","1741.14558243","199.53281881"
"172478","11000UQ111PS201912154778","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","903.86387793","219.89935246"
"172479","11000UQ111PS201912154779","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","20935.19835002","1280.42886377"
"172480","11000UQ111PS201912155036","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","468.84512241","109.18623691"
"172481","11000UQ111PS201912155039","UQA100","UQA120","UQA123","UQA123","11000ARZ201811280098","11000NTC201810180001","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","44341.25673709","1129.05510762"
"172482","11000UQ111PS201912155040","UQA100","UQA120","UQA123","UQA123","11000ARZ201812170019","11000NTC201812171410","제3종 일반주거지역","11000"," ","2019-12-15 00:00:00.0","28978.81772231","859.10200745"
"172483","11000UQ111PS201912155048","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","29384.20042111","719.21456464"
"172484","11000UQ111PS201912155050","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","16001.66425414","884.84484388"
"172485","11000UQ111PS201912155051","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","19674.45954730","1307.33211549"
"172486","11000UQ111PS201912155053","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","90.03620700","263.20148757"
"172487","11000UQ111PS201912155298","UQA100","UQA120","UQA123","UQA123","11000ARZ201011293572","11000NTC201011255639","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","9.53124749","4595.62903795"
"172488","11000UQ111PS201912155201","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","14840.67244420","736.93945947"
"172489","11000UQ111PS201912155202","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","25698.69666989","652.14511703"
"172490","11000UQ111PS201912155203","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","7524.49978379","535.65308571"
"172491","11000UQ111PS201912155339","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","107267.66175415","2663.62726586"
"172492","11000UQ111PS201912155424","UQA100","UQA120","UQA123","UQA123","11000ARZ201810310018","11000NTC201806202978","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","243710.21712009","11209.16888223"
"172493","11000UQ111PS201912155310","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2019-12-15 00:00:00.0","387618.52364641","5335.61125133"
